epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,130.199,1.08107,0.71374,0.96362,0.71427,0.808,0.80414,0.39577,1.5286,0.97658,1.28141,0.000478392,0.000478392,0.000478392
45,132.854,1.02108,0.73986,0.97098,0.72462,0.81041,0.80623,0.40847,1.48881,0.98233,1.26123,0.000470145,0.000470145,0.000470145
46,135.557,0.99993,0.6795,0.96744,0.76522,0.79872,0.82633,0.42049,1.45291,0.96461,1.2736,0.000461898,0.000461898,0.000461898
47,138.275,0.95262,0.66187,0.95689,0.68257,0.83668,0.76753,0.3896,1.47711,0.96988,1.27782,0.000453652,0.000453652,0.000453652
48,140.982,0.9916,0.69807,0.96189,0.70802,0.83749,0.77493,0.38415,1.51314,0.98394,1.28422,0.000445405,0.000445405,0.000445405
49,143.672,0.96165,0.7128,0.97482,0.75374,0.79023,0.79616,0.39689,1.47766,0.94424,1.24501,0.000437158,0.000437158,0.000437158
50,146.377,0.97655,0.6505,0.97052,0.77481,0.80206,0.82137,0.40398,1.53845,0.93943,1.36319,0.000428912,0.000428912,0.000428912
51,149.099,0.95579,0.68115,0.95257,0.75769,0.77518,0.78595,0.38291,1.61061,0.96586,1.42481,0.000420665,0.000420665,0.000420665
52,151.797,0.99067,0.67932,0.98897,0.70839,0.78495,0.73779,0.36344,1.6361,1.02755,1.40175,0.000412418,0.000412418,0.000412418
53,154.561,0.92039,0.62285,0.93926,0.66633,0.79522,0.71772,0.35836,1.60592,1.048,1.36863,0.000404172,0.000404172,0.000404172
54,157.304,0.92552,0.60359,0.93885,0.76003,0.79218,0.75557,0.38353,1.58059,1.00149,1.38849,0.000395925,0.000395925,0.000395925
55,160.074,0.9743,0.61384,0.94721,0.7322,0.7615,0.72026,0.35346,1.69847,1.02966,1.47767,0.000387678,0.000387678,0.000387678
56,162.792,0.94335,0.63081,0.94109,0.71745,0.74347,0.71578,0.34251,1.75403,1.03407,1.50783,0.000379431,0.000379431,0.000379431
57,165.512,0.92092,0.61638,0.94903,0.76162,0.78154,0.77867,0.35748,1.69507,1.02787,1.45205,0.000371185,0.000371185,0.000371185
58,168.336,0.90713,0.60502,0.93889,0.72525,0.77411,0.75545,0.35191,1.66809,1.01874,1.40228,0.000362938,0.000362938,0.000362938
59,171.128,0.90731,0.62223,0.93025,0.67359,0.7702,0.70534,0.31437,1.81166,1.07946,1.51681,0.000354691,0.000354691,0.000354691
60,173.882,0.93474,0.62724,0.98551,0.65128,0.69019,0.62682,0.2835,1.92593,1.09148,1.60682,0.000346445,0.000346445,0.000346445
61,176.655,0.92788,0.62058,0.9191,0.69435,0.71333,0.67146,0.30563,1.86437,1.03092,1.58346,0.000338198,0.000338198,0.000338198
62,179.454,0.86551,0.56758,0.91982,0.72148,0.72959,0.69933,0.31467,1.80952,0.96658,1.56675,0.000329951,0.000329951,0.000329951
63,182.192,0.84423,0.5474,0.94177,0.7522,0.74852,0.7375,0.32165,1.79979,0.96994,1.55107,0.000321705,0.000321705,0.000321705
64,184.975,0.86152,0.5686,0.90773,0.70056,0.7285,0.70326,0.29961,1.90302,0.99135,1.62647,0.000313458,0.000313458,0.000313458
65,187.828,0.91356,0.60617,0.9356,0.64862,0.70827,0.67566,0.28695,1.99691,1.0107,1.70613,0.000305211,0.000305211,0.000305211
66,190.6,0.87817,0.58565,0.9272,0.7552,0.71277,0.70512,0.31853,1.84329,0.96945,1.53487,0.000296964,0.000296964,0.000296964
67,193.376,0.84086,0.55782,0.91295,0.70871,0.72116,0.70853,0.32504,1.83124,0.96031,1.52411,0.000288718,0.000288718,0.000288718
68,196.141,0.87551,0.55445,0.9165,0.74441,0.72978,0.72339,0.33875,1.79821,0.94313,1.50828,0.000280471,0.000280471,0.000280471
69,198.895,0.8496,0.53266,0.92892,0.74949,0.74335,0.74302,0.35792,1.71811,0.91678,1.46166,0.000272224,0.000272224,0.000272224
70,201.713,0.87004,0.56098,0.90705,0.84275,0.82115,0.82536,0.39959,1.59282,0.84237,1.43804,0.000263978,0.000263978,0.000263978
71,204.421,0.82807,0.54674,0.91217,0.78427,0.76558,0.77309,0.37574,1.67938,0.8857,1.52023,0.000255731,0.000255731,0.000255731
72,207.147,0.85596,0.54775,0.92038,0.6908,0.72391,0.70389,0.33696,1.78606,0.93221,1.58771,0.000247484,0.000247484,0.000247484
73,209.843,0.8181,0.53464,0.9116,0.69802,0.74629,0.73512,0.3426,1.777,0.95558,1.55251,0.000239238,0.000239238,0.000239238
74,212.649,0.79523,0.50931,0.92176,0.76105,0.7796,0.77551,0.36425,1.74353,0.93216,1.53996,0.000230991,0.000230991,0.000230991
75,215.39,0.81461,0.52657,0.92796,0.69832,0.8124,0.75634,0.34888,1.81373,0.91125,1.61956,0.000222744,0.000222744,0.000222744
76,218.206,0.85097,0.52569,0.90176,0.73566,0.75091,0.74176,0.33517,1.87301,0.91675,1.65528,0.000214497,0.000214497,0.000214497
77,220.927,0.87583,0.56441,0.9127,0.73702,0.78268,0.75992,0.34474,1.83405,0.90799,1.62985,0.000206251,0.000206251,0.000206251
78,223.69,0.76102,0.49945,0.8904,0.76689,0.8052,0.78678,0.36024,1.74459,0.92655,1.54755,0.000198004,0.000198004,0.000198004
79,226.466,0.773,0.50494,0.90364,0.75664,0.79983,0.78021,0.37037,1.68855,0.91952,1.50184,0.000189757,0.000189757,0.000189757
80,229.209,0.76939,0.48378,0.88034,0.81253,0.76549,0.78533,0.37511,1.65657,0.89571,1.48144,0.000181511,0.000181511,0.000181511
81,232.021,0.77604,0.49852,0.89337,0.82399,0.79522,0.82132,0.38771,1.64443,0.86889,1.47529,0.000173264,0.000173264,0.000173264
82,234.779,0.79492,0.51188,0.9027,0.80269,0.81561,0.83672,0.38755,1.68419,0.8493,1.49894,0.000165017,0.000165017,0.000165017
83,237.601,0.78141,0.47807,0.8808,0.77036,0.7868,0.77574,0.37477,1.73962,0.86478,1.52753,0.000156771,0.000156771,0.000156771
84,240.368,0.84396,0.48868,0.91131,0.77679,0.77301,0.76744,0.36612,1.77091,0.87102,1.53489,0.000148524,0.000148524,0.000148524
85,243.151,0.83961,0.51839,0.89442,0.79404,0.78548,0.78999,0.37445,1.73071,0.86412,1.49438,0.000140277,0.000140277,0.000140277
86,245.968,0.78434,0.49663,0.88297,0.76372,0.78045,0.76017,0.36319,1.75784,0.85911,1.53127,0.000132031,0.000132031,0.000132031
87,248.722,0.81442,0.49587,0.89761,0.77433,0.78427,0.7707,0.36507,1.7586,0.85854,1.55316,0.000123784,0.000123784,0.000123784
88,251.337,0.73566,0.47164,0.89163,0.75386,0.78755,0.75308,0.3514,1.78341,0.86583,1.60158,0.000115537,0.000115537,0.000115537
89,254.138,0.75984,0.47986,0.86993,0.79021,0.76503,0.75745,0.3378,1.82676,0.87927,1.64779,0.00010729,0.00010729,0.00010729
90,256.923,0.76971,0.47687,0.89904,0.77872,0.76643,0.74409,0.3352,1.85407,0.86606,1.67326,9.90437e-05,9.90437e-05,9.90437e-05
91,298.269,0.7787,0.47454,0.91026,0.78769,0.77364,0.75209,0.34493,1.82301,0.85901,1.63771,9.0797e-05,9.0797e-05,9.0797e-05
92,300.992,0.75922,0.47394,0.90685,0.80099,0.80196,0.79237,0.36124,1.76807,0.84764,1.58654,8.25503e-05,8.25503e-05,8.25503e-05
93,303.723,0.7649,0.45656,0.89868,0.81415,0.81579,0.81325,0.37018,1.73254,0.85095,1.54897,7.43036e-05,7.43036e-05,7.43036e-05
94,306.344,0.74168,0.46063,0.89498,0.80099,0.78638,0.79423,0.36845,1.7434,0.85499,1.55569,6.60569e-05,6.60569e-05,6.60569e-05
95,309.253,0.72198,0.47946,0.89783,0.79023,0.7815,0.77374,0.35875,1.77756,0.86163,1.58784,5.78102e-05,5.78102e-05,5.78102e-05
96,312.059,0.72138,0.44228,0.872,0.7667,0.76255,0.74245,0.34474,1.80382,0.87026,1.61546,4.95635e-05,4.95635e-05,4.95635e-05
97,314.679,0.71328,0.45549,0.88888,0.71605,0.77272,0.71593,0.33534,1.82524,0.87654,1.63778,4.13168e-05,4.13168e-05,4.13168e-05
98,317.473,0.70458,0.44292,0.88963,0.7545,0.74459,0.72929,0.33356,1.83306,0.8758,1.65225,3.30701e-05,3.30701e-05,3.30701e-05
99,320.079,0.73946,0.44386,0.88882,0.75455,0.74821,0.72843,0.33432,1.83298,0.87142,1.65488,2.48234e-05,2.48234e-05,2.48234e-05
100,322.95,0.68777,0.43903,0.88965,0.75287,0.74611,0.72927,0.33648,1.81961,0.86884,1.64413,1.65767e-05,1.65767e-05,1.65767e-05
